ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220901T060353,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-44,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,-6,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2203405,379871361,1287504015,75310,0,0,0,65535,69984
20220901T060356,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-44,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,0,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2205403,379871159,1287502903,75290,0,0,0,65535,69966
20220901T060358,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18,-3,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2207735,379870930,1287501601,75320,0,0,0,65535,69991
20220901T060400,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19,-4,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2209732,379870722,1287500507,75290,0,0,0,65535,69965
20220901T060402,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19,-6,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2212071,379870497,1287499192,75400,0,0,0,65535,70070
20220901T060404,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,-1,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2214062,379870297,1287498086,75310,0,0,0,65535,69988
20220901T060406,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,0,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2216393,379870056,1287496785,75310,0,0,0,65535,69984
20220901T060408,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.8,-1,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2218390,379869862,1287495687,75340,0,0,0,65535,70017
20220901T060411,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.8,-1,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2220722,379869695,1287494748,75400,0,0,0,65535,70071
20220901T060413,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.4,-8,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2222720,379869625,1287494429,75270,0,0,0,65535,69947
20220901T060415,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.8,-9,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2224718,379869643,1287494427,75160,0,0,0,65535,69831
20220901T060417,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.8,-14,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2227050,379869641,1287494421,75300,0,0,0,65535,69970
20220901T060419,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18,-19,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2229047,379869638,1287494434,75540,0,0,0,65535,70218
20220901T060421,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-38,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.8,-15,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2231378,379869660,1287494450,72880,0,0,0,65535,67554
20220901T060423,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,-17,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2233375,379869642,1287494465,69830,0,0,0,65535,64508
20220901T060426,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,-15,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2235375,379869623,1287494447,67050,0,0,0,65535,61729
20220901T060428,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.6,-11,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2237705,379869637,1287494426,63620,0,0,0,65535,58291
20220901T060430,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.4,-4,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2239703,379869646,1287494437,60580,0,0,0,65535,55259
20220901T060432,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-65,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.4,-15,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2242035,379869633,1287494428,57170,0,0,0,65535,51840
20220901T060434,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,-13,dfac4192,223.55.215.218,-65,4,4.50E+14,1227091531,2244032,379869641,1287494443,54050,0,0,0,65535,48724
20220901T060436,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.6,-5,dfac4192,223.55.215.218,-66,4,4.50E+14,1227091531,2246362,379869644,1287494419,50540,0,0,0,65535,45210
20220901T060438,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,-13,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2248360,379869636,1287494452,47600,0,0,0,65535,42273
20220901T060441,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,-15,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2250693,379869628,1287494422,44170,0,0,0,65535,38844
20220901T060443,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,-16,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2252690,379869636,1287494437,41040,0,0,0,65535,35715
20220901T060445,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,-11,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2254687,379869642,1287494451,37870,0,0,0,65535,32548
20220901T060447,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,-8,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2257020,379869623,1287494401,34750,0,0,0,65535,29423
20220901T060449,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,-15,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2259018,379869652,1287494451,31570,0,0,0,65535,26243
20220901T060451,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,-12,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2261347,379869632,1287494440,28020,0,0,0,65535,22699
20220901T060453,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,-7,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2263345,379869656,1287494436,25130,0,0,0,65535,19802
20220901T060456,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,-10,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2265678,379869625,1287494418,21580,0,0,0,65535,16256
20220901T060458,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.4,-6,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2267675,379869638,1287494446,18710,0,0,0,65535,13383
20220901T060500,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,-12,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2269672,379869646,1287494446,15790,0,0,0,65535,10466
20220901T060502,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-70,-9,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,2,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2272003,379869624,1287494419,15030,0,0,0,65535,9705
20220901T060504,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24,3,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2274003,379869637,1287494422,14310,0,0,0,65535,8981
20220901T060506,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,-1,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2276332,379869639,1287494438,13490,0,0,0,65535,8165
20220901T060508,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.2,0,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2278330,379869638,1287494424,12730,0,0,0,65535,7409
20220901T060511,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.2,0,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2280662,379869630,1287494427,11960,0,0,0,65535,6632
20220901T060513,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.2,0,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2282660,379869644,1287494432,11260,0,0,0,65535,5932
20220901T060515,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,-2,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2284657,379869650,1287494434,10610,0,0,0,65535,5282
20220901T060517,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,0,dfac4192,223.55.215.218,-70,4,4.50E+14,1227091531,2286990,379869623,1287494429,9720,0,0,0,65535,4398
20220901T060519,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19,0,dfac4192,223.55.215.218,-77,4,4.50E+14,1227091531,2288987,379869643,1287494437,9010,0,0,0,65535,3680
20220901T060521,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-59,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.6,-1,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2291317,379869645,1287494436,8190,0,0,0,65535,2862
20220901T060523,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-59,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.2,5,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2293315,379869630,1287494440,7460,0,0,0,65535,2139
20220901T060525,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-59,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.2,5,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2295647,379869635,1287494427,7140,0,0,0,65535,1811
20220901T060528,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-83,-9,-59,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,12,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2297645,379869634,1287494425,6700,0,0,0,65535,1371
20220901T060530,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19,8,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2299642,379869634,1287494425,6400,0,0,0,65535,1074
20220901T060532,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19,8,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2301975,379869633,1287494428,6260,0,0,0,65535,936
20220901T060534,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.6,8,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2303972,379869633,1287494431,6200,0,0,0,65535,871
20220901T060536,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,9,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2306303,379869633,1287494436,6220,0,0,0,65535,895
20220901T060538,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,8,dfac4192,223.55.215.218,-83,4,4.50E+14,1227091531,2308300,379869632,1287494441,6270,0,0,0,65535,940
20220901T060540,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,9,dfac4192,223.55.215.218,-86,4,4.50E+14,1227091531,2310632,379869631,1287494448,6230,0,0,0,65535,902
20220901T060543,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,9,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2312630,379869630,1287494456,6190,0,0,0,65535,867
20220901T060545,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,10,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2314960,379869630,1287494462,6150,0,0,0,65535,-7
20220901T060547,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,8,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2316960,379869630,1287494468,6180,0,0,0,65535,23
20220901T060549,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,8,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2318958,379869632,1287494474,6190,0,0,0,65535,34
20220901T060551,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.2,12,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2321287,379869634,1287494474,6170,0,0,0,65535,11
20220901T060553,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,12,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2323285,379869631,1287494463,6530,0,0,0,65535,375
20220901T060555,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-89,-9,-65,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,4,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2325617,379869653,1287494504,8290,0,0,0,65535,2134
20220901T060558,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-82,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,-5,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2327615,379869682,1287494577,10190,0,0,0,65535,4039
20220901T060600,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-82,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,0,dfac4192,223.55.215.218,-89,4,4.50E+14,1227091531,2329948,379869756,1287494843,13120,0,0,0,65535,6967
20220901T060602,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-82,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,-3,dfac4192,223.55.215.218,-86,4,4.50E+14,1227091531,2331945,379869769,1287494907,15580,0,0,0,65535,9423
20220901T060604,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.6,-1,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2333947,379869778,1287494906,15800,0,0,0,65535,9642
20220901T060606,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-76,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.8,0,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2336272,379869773,1287494899,15670,0,0,0,65535,9515
20220901T060608,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-76,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,1,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2338272,379869813,1287494873,15660,0,0,0,65535,9507
20220901T060610,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-76,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,0,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2340271,379869818,1287494863,19050,0,0,0,65535,12899
20220901T060613,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-76,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.4,6,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2342600,379869825,1287494855,24840,0,0,0,65535,18682
20220901T060615,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-69,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.2,-3,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2344597,379869819,1287494858,27450,0,0,0,65535,21299
20220901T060617,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-69,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.2,-4,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2346928,379869815,1287494848,22360,0,0,0,65535,16203
20220901T060619,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-69,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,3,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2348928,379869800,1287494868,17370,0,0,0,65535,11215
20220901T060621,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-69,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,9,dfac4192,223.55.215.218,-76,4,4.50E+14,1227091531,2351257,379869813,1287494855,16560,0,0,0,65535,10403
20220901T060623,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,1,dfac4192,223.55.215.218,-73,4,4.50E+14,1227091531,2353255,379869818,1287494833,16490,0,0,0,65535,10338
20220901T060625,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,0,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2355587,379869813,1287494848,16480,0,0,0,65535,10320
20220901T060628,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.4,3,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2357585,379869822,1287494857,16540,0,0,0,65535,10389
20220901T060630,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.4,0,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2359583,379869820,1287494856,16500,0,0,0,65535,10344
20220901T060632,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.4,18,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2361915,379869803,1287494847,16530,0,0,0,65535,10375
20220901T060634,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,12,2,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2363912,379869817,1287494853,16510,0,0,0,65535,10358
20220901T060636,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.4,10,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2366243,379869808,1287494847,16490,0,0,0,65535,10331
20220901T060638,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,13,10,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2368240,379869813,1287494857,16500,0,0,0,65535,10343
20220901T060640,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,13,9,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2370571,379869812,1287494849,16610,0,0,0,65535,10456
20220901T060643,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.2,9,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2372569,379869812,1287494854,20800,0,0,0,65535,14641
20220901T060645,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.8,-3,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2374900,379869805,1287494844,26290,0,0,0,65535,20139
20220901T060647,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-74,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.8,11,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2376900,379869818,1287494843,24930,0,0,0,65535,18771
20220901T060649,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-68,-9,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.6,-3,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2378897,379869817,1287494864,20230,0,0,0,65535,14079
20220901T060651,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-68,-9,-41,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.8,-2,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2381228,379869800,1287494840,14610,0,0,0,65535,8454
20220901T060653,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-75,-9,-51,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.4,9,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2383225,379869810,1287494870,14400,0,0,0,65535,8244
20220901T060655,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-75,-9,-51,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.4,5,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2385557,379869741,1287494759,13780,0,0,0,65535,7627
20220901T060658,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-75,-9,-51,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.4,11,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2387555,379869628,1287494549,12460,0,0,0,65535,6301
20220901T060700,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-75,-9,-51,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.6,10,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2389885,379869569,1287494471,10760,0,0,0,65535,4603
20220901T060702,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-75,-9,-51,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.6,20,dfac4192,223.55.215.218,-74,4,4.50E+14,1227091531,2391883,379869568,1287494429,9370,0,0,0,65535,3214
