ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220901T095334,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,2,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1166835,379488123,1287684495,184450,0,0,0,65535,180897
20220901T095336,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,21,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1168835,379488115,1287684496,181500,0,0,0,65535,177944
20220901T095338,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,6,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1170835,379488113,1287684470,178520,0,0,0,65535,174969
20220901T095340,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,22,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1173162,379488098,1287684477,174980,0,0,0,65535,171422
20220901T095342,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.4,0,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1175160,379488096,1287684454,171990,0,0,0,65535,168430
20220901T095344,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,22,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1177493,379488083,1287684460,168430,0,0,0,65535,164879
20220901T095346,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-74,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,1,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1179490,379488082,1287684442,165460,0,0,0,65535,161903
20220901T095348,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.2,-5,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1181820,379488068,1287684420,161980,0,0,0,65535,158424
20220901T095351,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.8,23,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,1183818,379488063,1287684431,159050,0,0,0,65535,155495
20220901T095353,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,7,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,1185818,379488056,1287684410,158600,0,0,0,65535,155046
20220901T095355,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,4,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1188147,379488222,1287684239,158370,0,0,0,65535,154815
20220901T095357,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,11,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1190145,379488635,1287683766,158460,0,0,0,65535,154903
20220901T095359,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,5,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1192477,379489302,1287683058,158700,0,0,0,65535,155144
20220901T095401,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,4,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1194475,379489956,1287682436,158700,0,0,0,65535,155141
20220901T095403,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6,1,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1196805,379490796,1287681716,158560,0,0,0,65535,155002
20220901T095406,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,6,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1198805,379491577,1287681122,158660,0,0,0,65535,155106
20220901T095408,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.8,2,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1200802,379492406,1287680566,158650,0,0,0,65535,155092
20220901T095410,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.8,10,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1203135,379493428,1287679968,158540,0,0,0,65535,154986
20220901T095412,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.2,4,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1205135,379494343,1287679508,158610,0,0,0,65535,155051
20220901T095414,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.4,5,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1207462,379495445,1287679048,158560,0,0,0,65535,155003
20220901T095416,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.4,9,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1209460,379496425,1287678718,158600,0,0,0,65535,155041
20220901T095419,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.4,13,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1211790,379497588,1287678419,158590,0,0,0,65535,155035
20220901T095421,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.8,9,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1213790,379498610,1287678241,158600,0,0,0,65535,155048
20220901T095423,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.6,11,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1216120,379499812,1287678123,158630,0,0,0,65535,155072
20220901T095425,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.6,19,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1218118,379500850,1287678104,158660,0,0,0,65535,155102
20220901T095427,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,10.4,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1220115,379501891,1287678162,158620,0,0,0,65535,155060
20220901T095429,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,10.8,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1222446,379503105,1287678323,158720,0,0,0,65535,155167
20220901T095431,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,10.8,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1224446,379504140,1287678548,158640,0,0,0,65535,155084
20220901T095434,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.8,9,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1226775,379505335,1287678906,158600,0,0,0,65535,155043
20220901T095436,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9,-8,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,1228773,379506342,1287679297,158580,0,0,0,65535,155024
20220901T095438,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.6,1,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1231105,379507494,1287679852,158560,0,0,0,65535,155003
20220901T095440,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.6,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1233102,379508457,1287680401,158610,0,0,0,65535,155052
20220901T095442,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.4,-8,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1235100,379509393,1287681023,158620,0,0,0,65535,155066
20220901T095444,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.2,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1237435,379510443,1287681843,158630,0,0,0,65535,155072
20220901T095446,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.2,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1239435,379511309,1287682615,158590,0,0,0,65535,155037
20220901T095448,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8,-3,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1241760,379512270,1287683593,158600,0,0,0,65535,155045
20220901T095451,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,-8,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1243758,379513055,1287684503,158630,0,0,0,65535,155071
20220901T095453,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8,-9,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1246090,379513907,1287685634,158610,0,0,0,65535,155050
20220901T095455,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8,-6,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1248087,379514590,1287686662,158580,0,0,0,65535,155026
20220901T095457,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,-9,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1250085,379515223,1287687741,158650,0,0,0,65535,155099
20220901T095459,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,3,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1252418,379515892,1287689059,158590,0,0,0,65535,155037
20220901T095501,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,-7,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1254415,379516412,1287690234,158580,0,0,0,65535,155022
20220901T095504,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.8,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1256745,379516942,1287691649,158630,0,0,0,65535,155079
20220901T095506,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1258743,379517340,1287692895,158670,0,0,0,65535,155118
20220901T095508,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6,-3,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1260743,379517673,1287694175,158570,0,0,0,65535,155014
20220901T095510,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6,-1,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1263073,379517981,1287695694,158630,0,0,0,65535,155073
20220901T095512,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,-4,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1265071,379518182,1287697013,158540,0,0,0,65535,154986
20220901T095514,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1267402,379518341,1287698572,158630,0,0,0,65535,155073
20220901T095516,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-81,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,0,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,1269400,379518404,1287699915,158640,0,0,0,65535,155081
20220901T095518,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.6,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1271398,379518407,1287701263,158660,0,0,0,65535,155102
20220901T095521,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1273735,379518329,1287702831,158630,0,0,0,65535,155075
20220901T095523,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,-4,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1275727,379518186,1287704166,158640,0,0,0,65535,155081
20220901T095525,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.6,5,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1278058,379517950,1287705702,158640,0,0,0,65535,155089
20220901T095527,2500,20500,RXTX,5,10,45005,1810,149695-03(324),0,65535,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.4,12,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1280056,379517680,1287707002,158640,0,0,0,65535,155089
20220901T095529,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1282387,379517284,1287708497,158680,0,0,0,65535,155128
20220901T095531,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,-1,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1284385,379516881,1287709735,158620,0,0,0,65535,155064
20220901T095533,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,2,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1286383,379516421,1287710949,158640,0,0,0,65535,155086
20220901T095536,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,15,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1288715,379515814,1287712322,158670,0,0,0,65535,155110
20220901T095538,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,0,dfc44192,27.172.151.250,-75,4,4.50E+14,1227091531,1290712,379515231,1287713449,158640,0,0,0,65535,155088
20220901T095540,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.6,0,dfc44192,27.172.151.250,-79,4,4.50E+14,1227091531,1293043,379514489,1287714704,158610,0,0,0,65535,155053
20220901T095542,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,65535,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.4,6,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1295040,379513800,1287715723,158610,0,0,0,65535,155055
20220901T095544,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.6,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1297373,379512936,1287716849,158640,0,0,0,65535,155085
20220901T095546,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.6,4,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1299370,379512146,1287717748,158590,0,0,0,65535,155036
20220901T095548,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.8,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1301368,379511316,1287718582,158640,0,0,0,65535,155088
20220901T095550,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.4,18,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1303698,379510303,1287719481,158640,0,0,0,65535,155085
20220901T095553,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.4,1,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1305698,379509391,1287720183,158650,0,0,0,65535,155092
20220901T095555,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.2,2,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1308027,379508290,1287720896,158610,0,0,0,65535,155057
20220901T095558,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,21,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1310025,379507321,1287721444,158680,0,0,0,65535,155124
20220901T095559,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1312025,379506324,1287721909,158580,0,0,0,65535,155020
20220901T095601,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9,9,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1314355,379505138,1287722344,158600,0,0,0,65535,155049
20220901T095603,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.2,23,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1316352,379504101,1287722650,158610,0,0,0,65535,155053
20220901T095605,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1318683,379502873,1287722895,158590,0,0,0,65535,155033
20220901T095608,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,19,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1320683,379501821,1287723026,158640,0,0,0,65535,155086
20220901T095610,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,4,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1322680,379500766,1287723066,158630,0,0,0,65535,155075
20220901T095612,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,21,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1325010,379499526,1287723013,158620,0,0,0,65535,155065
20220901T095614,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.2,12,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1327008,379498470,1287722895,158590,0,0,0,65535,155037
20220901T095616,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.2,1,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1329340,379497250,1287722640,158650,0,0,0,65535,155094
20220901T095618,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,3,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1331337,379496214,1287722335,158640,0,0,0,65535,155086
20220901T095620,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.4,2,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1333668,379495028,1287721883,158620,0,0,0,65535,155066
20220901T095622,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.4,4,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1335668,379494035,1287721409,158590,0,0,0,65535,155038
20220901T095625,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.8,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1337665,379493064,1287720871,158600,0,0,0,65535,155049
20220901T095627,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.8,12,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1339995,379491963,1287720134,158610,0,0,0,65535,155050
20220901T095629,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.4,4,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1341993,379491054,1287719440,158640,0,0,0,65535,155087
20220901T095631,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.4,2,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1344325,379490043,1287718540,158610,0,0,0,65535,155058
20220901T095633,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-80,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.4,2,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1346325,379489211,1287717693,158620,0,0,0,65535,155069
20220901T095635,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,11.2,0,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1348656,379488299,1287716637,158600,0,0,0,65535,155046
20220901T095637,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,11.2,17,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1350652,379487562,1287715663,158770,0,0,0,65535,155211
20220901T095640,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.4,8,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1352650,379486877,1287714638,158730,0,0,0,65535,155173
20220901T095642,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-75,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9,11,dfc44192,27.172.151.250,-80,4,4.50E+14,1227091531,1354980,379486136,1287713375,158670,0,0,0,65535,155113
