ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220831T053235,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.4,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3946864,377451861,1273503641,254720,0,0,0,65535,-688
20220831T053237,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.8,-16,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3949194,377451865,1273503649,254740,0,0,0,65535,-661
20220831T053240,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.2,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3951192,377451872,1273503652,254750,0,0,0,65535,-652
20220831T053242,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3953192,377451879,1273503653,254750,0,0,0,65535,-655
20220831T053244,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27,-16,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3955521,377451881,1273503653,254780,0,0,0,65535,-626
20220831T053246,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.2,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3957519,377451881,1273503655,254750,0,0,0,65535,-653
20220831T053248,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.8,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3959852,377451881,1273503655,254740,0,0,0,65535,-661
20220831T053250,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.8,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3961849,377451878,1273503655,254740,0,0,0,65535,-661
20220831T053252,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.6,-12,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3964179,377451877,1273503655,254720,0,0,0,65535,-689
20220831T053255,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.2,-16,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3966179,377451876,1273503656,254740,0,0,0,65535,-662
20220831T053257,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-16,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3968177,377451877,1273503660,254750,0,0,0,65535,-654
20220831T053259,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-5,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3970506,377451886,1273503663,254740,0,0,0,65535,-660
20220831T053301,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.8,-15,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3972504,377451892,1273503668,254730,0,0,0,65535,-672
20220831T053303,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3974837,377451899,1273503675,254720,0,0,0,65535,-689
20220831T053305,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3976834,377451903,1273503681,254720,0,0,0,65535,-681
20220831T053307,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3979164,377451904,1273503689,254740,0,0,0,65535,-668
20220831T053310,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.2,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3981162,377451903,1273503696,254730,0,0,0,65535,-676
20220831T053312,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.2,-10,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3983162,377451902,1273503702,254710,0,0,0,65535,-699
20220831T053314,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.2,-6,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3985492,377451899,1273503709,254700,0,0,0,65535,-705
20220831T053316,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.6,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3987489,377451897,1273503713,254730,0,0,0,65535,-675
20220831T053318,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.6,-33,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3989821,377451892,1273503716,254750,0,0,0,65535,-650
20220831T053320,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.6,-5,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3991819,377451887,1273503721,254780,0,0,0,65535,-629
20220831T053322,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.2,-20,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3993817,377451886,1273503725,254770,0,0,0,65535,-634
20220831T053325,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3996149,377451885,1273503727,254740,0,0,0,65535,-664
20220831T053327,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.2,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,3998146,377451885,1273503730,254740,0,0,0,65535,-667
20220831T053329,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.2,-7,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4000477,377451885,1273503730,254760,0,0,0,65535,-648
20220831T053331,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.2,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4002474,377451883,1273503734,254730,0,0,0,65535,-671
20220831T053333,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.8,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4004806,377451880,1273503735,254710,0,0,0,65535,-699
20220831T053335,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.8,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4006804,377451873,1273503740,254670,0,0,0,65535,-735
20220831T053337,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.4,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4009134,377451868,1273503742,254650,0,0,0,65535,-755
20220831T053340,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4011134,377451860,1273503749,254620,0,0,0,65535,-783
20220831T053342,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.4,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4013131,377451856,1273503748,254620,0,0,0,65535,-783
20220831T053344,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-48,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.4,-6,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4015462,377451848,1273503750,254610,0,0,0,65535,-797
20220831T053346,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.8,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4017459,377451844,1273503751,254620,0,0,0,65535,-786
20220831T053348,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4019792,377451841,1273503750,254630,0,0,0,65535,-773
20220831T053350,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4021789,377451839,1273503752,254640,0,0,0,65535,-769
20220831T053352,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.8,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4023787,377451837,1273503751,254660,0,0,0,65535,-741
20220831T053354,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.6,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4026119,377451834,1273503748,254680,0,0,0,65535,-724
20220831T053357,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.6,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4028116,377451831,1273503747,254690,0,0,0,65535,-715
20220831T053359,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.2,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4030446,377451825,1273503745,254670,0,0,0,65535,-730
20220831T053401,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-75,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.4,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4032444,377451818,1273503744,254670,0,0,0,65535,-730
20220831T053403,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.6,-17,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4034777,377451808,1273503744,254710,0,0,0,65535,-697
20220831T053405,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.6,-19,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4036774,377451801,1273503741,254710,0,0,0,65535,-696
20220831T053407,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.6,-18,e038356d,27.177.169.226,-75,4,4.50E+14,1227091531,4038771,377451791,1273503740,254690,0,0,0,65535,-712
20220831T053409,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.8,-19,e038356d,27.177.169.226,-73,4,4.50E+14,1227091531,4041104,377451779,1273503740,254720,0,0,0,65535,-687
20220831T053412,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,23.8,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4043102,377451781,1273503739,254710,0,0,0,65535,-690
20220831T053414,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4045431,377451785,1273503737,254700,0,0,0,65535,-701
20220831T053416,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.8,-9,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4047429,377451793,1273503735,254700,0,0,0,65535,-709
20220831T053418,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4049762,377451796,1273503731,254690,0,0,0,65535,-714
20220831T053420,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4051759,377451797,1273503726,254690,0,0,0,65535,-718
20220831T053422,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4054089,377451796,1273503721,254730,0,0,0,65535,-674
20220831T053424,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4055754,377451795,1273503716,254690,0,0,0,65535,-714
20220831T053427,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4058086,377451795,1273503714,254700,0,0,0,65535,-705
20220831T053429,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4060417,377451793,1273503713,254720,0,0,0,65535,-680
20220831T053431,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24.8,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4062414,377451787,1273503712,254730,0,0,0,65535,-670
20220831T053433,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4064746,377451777,1273503712,254750,0,0,0,65535,-650
20220831T053435,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4066744,377451761,1273503710,254730,0,0,0,65535,-672
20220831T053437,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-40,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24.6,-16,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4068741,377451751,1273503710,254730,0,0,0,65535,-678
20220831T053439,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4071074,377451745,1273503711,254740,0,0,0,65535,-666
20220831T053442,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.6,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4073071,377451741,1273503711,254720,0,0,0,65535,-680
20220831T053444,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.6,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4075402,377451740,1273503717,254730,0,0,0,65535,-674
20220831T053446,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,29.2,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4077399,377451742,1273503721,254690,0,0,0,65535,-711
20220831T053448,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.4,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4079731,377451747,1273503727,254720,0,0,0,65535,-681
20220831T053450,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.4,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4081729,377451748,1273503731,254720,0,0,0,65535,-681
20220831T053452,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.2,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4083727,377451753,1273503734,254760,0,0,0,65535,-644
20220831T053454,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.2,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4086059,377451760,1273503737,254770,0,0,0,65535,-635
20220831T053457,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.2,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4088056,377451766,1273503740,254750,0,0,0,65535,-654
20220831T053459,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24.4,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4090387,377451776,1273503741,254750,0,0,0,65535,-654
20220831T053501,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.2,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4092384,377451788,1273503742,254740,0,0,0,65535,-662
20220831T053503,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24.6,-15,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4094384,377451799,1273503746,254750,0,0,0,65535,-653
20220831T053505,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24.6,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4096714,377451809,1273503750,254730,0,0,0,65535,-672
20220831T053507,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.4,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4098712,377451816,1273503757,254760,0,0,0,65535,-646
20220831T053509,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.8,-7,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4101044,377451825,1273503761,254770,0,0,0,65535,-636
20220831T053512,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.8,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4103041,377451825,1273503767,254760,0,0,0,65535,-643
20220831T053514,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,27.8,-22,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4105371,377451835,1273503774,254750,0,0,0,65535,-656
20220831T053516,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.8,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4107369,377451839,1273503782,254750,0,0,0,65535,-654
20220831T053518,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4109367,377451841,1273503788,254760,0,0,0,65535,-640
20220831T053520,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-11,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4111699,377451840,1273503796,254760,0,0,0,65535,-644
20220831T053522,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.4,-21,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4113696,377451838,1273503801,254800,0,0,0,65535,-607
20220831T053524,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.8,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4116029,377451836,1273503801,254800,0,0,0,65535,-605
20220831T053526,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.8,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4118027,377451831,1273503802,254790,0,0,0,65535,-613
20220831T053529,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,22.8,-19,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4120024,377451827,1273503801,254800,0,0,0,65535,-602
20220831T053531,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,24,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4122354,377451815,1273503805,254790,0,0,0,65535,-618
20220831T053533,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-17,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4124352,377451810,1273503807,254790,0,0,0,65535,-613
20220831T053535,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,26.4,-15,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4126684,377451805,1273503806,254800,0,0,0,65535,-604
20220831T053537,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.6,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4128681,377451797,1273503807,254800,0,0,0,65535,-602
20220831T053539,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.4,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4130679,377451796,1273503807,254810,0,0,0,65535,-595
20220831T053541,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,28.4,-20,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4133012,377451797,1273503807,254780,0,0,0,65535,-625
20220831T053544,1350,19350,RXTX,3,20,45005,6454,4377-55(447),0,640,-70,-7,-46,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,25.8,-18,e038356d,27.177.169.226,-70,4,4.50E+14,1227091531,4135009,377451801,1273503807,254770,0,0,0,65535,-637
